,over,ball,batting_team,bowling_team,venue,inning,match_type,total_runs,is_wicket,runs,wickets,winner
184381,4,4,5,9,35,1,3,0,0,15,2,5
184382,4,5,5,9,35,1,3,4,0,19,2,5
184383,4,6,5,9,35,1,3,0,0,19,2,5
184384,5,1,5,9,35,1,3,0,0,19,2,5
184385,5,2,5,9,35,1,3,0,0,19,2,5
184386,5,3,5,9,35,1,3,4,0,23,2,5
184387,5,4,5,9,35,1,3,0,0,23,2,5
184388,5,5,5,9,35,1,3,1,0,24,2,5
184389,5,6,5,9,35,1,3,1,0,25,2,5
184390,6,1,5,9,35,1,3,2,0,27,2,5
184391,6,2,5,9,35,1,3,2,0,29,2,5
184392,6,3,5,9,35,1,3,1,0,30,2,5
184393,6,4,5,9,35,1,3,3,0,33,2,5
184394,6,5,5,9,35,1,3,0,0,33,2,5
184395,6,6,5,9,35,1,3,4,0,37,2,5
184396,6,7,5,9,35,1,3,1,0,38,2,5
184397,7,1,5,9,35,1,3,2,0,40,2,5
184398,7,2,5,9,35,1,3,0,0,40,2,5
184399,7,3,5,9,35,1,3,1,0,41,2,5
184400,7,4,5,9,35,1,3,1,0,42,2,5
184401,7,5,5,9,35,1,3,1,0,43,2,5
184402,7,6,5,9,35,1,3,2,0,45,2,5
184403,8,1,5,9,35,1,3,0,0,45,2,5
184404,8,2,5,9,35,1,3,0,0,45,2,5
184405,8,3,5,9,35,1,3,0,0,45,2,5
184406,8,4,5,9,35,1,3,1,0,46,2,5
184407,8,5,5,9,35,1,3,2,0,48,2,5
184408,8,6,5,9,35,1,3,1,0,49,2,5
184409,9,1,5,9,35,1,3,1,0,50,2,5
184410,9,2,5,9,35,1,3,6,0,56,2,5
184411,9,3,5,9,35,1,3,1,0,57,2,5
184412,9,4,5,9,35,1,3,1,0,58,2,5
184413,9,5,5,9,35,1,3,1,0,59,2,5
184414,9,6,5,9,35,1,3,1,0,60,2,5
184415,10,1,5,9,35,1,3,1,0,61,2,5
184416,10,2,5,9,35,1,3,1,0,62,2,5
184417,10,3,5,9,35,1,3,1,0,63,2,5
184418,10,4,5,9,35,1,3,0,1,63,3,5
184419,10,5,5,9,35,1,3,1,0,64,3,5
184420,10,6,5,9,35,1,3,0,0,64,3,5
184421,11,1,5,9,35,1,3,0,0,64,3,5
184422,11,2,5,9,35,1,3,4,0,68,3,5
184423,11,3,5,9,35,1,3,0,0,68,3,5
184424,11,4,5,9,35,1,3,0,0,68,3,5
184425,11,5,5,9,35,1,3,0,0,68,3,5
184426,11,6,5,9,35,1,3,0,0,68,3,5
184427,12,1,5,9,35,1,3,1,0,69,3,5
184428,12,2,5,9,35,1,3,1,0,70,3,5
184429,12,3,5,9,35,1,3,0,0,70,3,5
184430,12,4,5,9,35,1,3,2,0,72,3,5
184431,12,5,5,9,35,1,3,1,0,73,3,5
184432,12,6,5,9,35,1,3,2,0,75,3,5
184433,13,1,5,9,35,1,3,1,0,76,3,5
184434,13,2,5,9,35,1,3,4,0,80,3,5
184435,13,3,5,9,35,1,3,2,0,82,3,5
184436,13,4,5,9,35,1,3,1,0,83,3,5
184437,13,5,5,9,35,1,3,2,0,85,3,5
184438,13,6,5,9,35,1,3,6,0,91,3,5
184439,14,1,5,9,35,1,3,2,0,93,3,5
184440,14,2,5,9,35,1,3,0,0,93,3,5
184441,14,3,5,9,35,1,3,4,0,97,3,5
184442,14,4,5,9,35,1,3,2,0,99,3,5
184443,14,5,5,9,35,1,3,1,0,100,3,5
184444,14,6,5,9,35,1,3,1,0,101,3,5
184445,15,1,5,9,35,1,3,2,0,103,3,5
184446,15,2,5,9,35,1,3,4,0,107,3,5
184447,15,3,5,9,35,1,3,0,0,107,3,5
184448,15,4,5,9,35,1,3,4,0,111,3,5
184449,15,5,5,9,35,1,3,0,0,111,3,5
184450,15,6,5,9,35,1,3,4,0,115,3,5
184451,16,1,5,9,35,1,3,1,0,116,3,5
184452,16,2,5,9,35,1,3,4,0,120,3,5
184453,16,3,5,9,35,1,3,6,0,126,3,5
184454,16,4,5,9,35,1,3,4,0,130,3,5
184455,16,5,5,9,35,1,3,1,0,131,3,5
184456,16,6,5,9,35,1,3,2,0,133,3,5
184457,17,1,5,9,35,1,3,2,0,135,3,5
184458,17,2,5,9,35,1,3,4,0,139,3,5
184459,17,3,5,9,35,1,3,4,0,143,3,5
184460,17,4,5,9,35,1,3,1,0,144,3,5
184461,17,5,5,9,35,1,3,1,1,145,4,5
184462,17,6,5,9,35,1,3,1,0,146,4,5
184463,18,1,5,9,35,1,3,4,0,150,4,5
184464,18,2,5,9,35,1,3,0,1,150,5,5
184465,18,3,5,9,35,1,3,1,0,151,5,5
184466,18,4,5,9,35,1,3,1,0,152,5,5
184467,18,5,5,9,35,1,3,2,0,154,5,5
184468,18,6,5,9,35,1,3,1,0,155,5,5
184469,18,7,5,9,35,1,3,0,0,155,5,5
184470,18,8,5,9,35,1,3,0,0,155,5,5
184471,19,1,5,9,35,1,3,1,0,156,5,5
184472,19,2,5,9,35,1,3,4,0,160,5,5
184473,19,3,5,9,35,1,3,1,0,161,5,5
184474,19,4,5,9,35,1,3,1,0,162,5,5
184475,19,5,5,9,35,1,3,1,0,163,5,5
184476,19,6,5,9,35,1,3,0,0,163,5,5
184477,19,7,5,9,35,1,3,1,1,164,6,5
184478,0,1,9,5,35,2,3,0,0,0,0,5
184479,0,2,9,5,35,2,3,1,0,1,0,5
184480,0,3,9,5,35,2,3,1,0,2,0,5
184481,0,4,9,5,35,2,3,0,0,2,0,5
184482,0,5,9,5,35,2,3,0,0,2,0,5
184483,0,6,9,5,35,2,3,1,0,3,0,5
184484,1,1,9,5,35,2,3,0,0,3,0,5
184485,1,2,9,5,35,2,3,4,0,7,0,5
184486,1,3,9,5,35,2,3,0,0,7,0,5
184487,1,4,9,5,35,2,3,1,0,8,0,5
184488,1,5,9,5,35,2,3,0,0,8,0,5
184489,1,6,9,5,35,2,3,0,0,8,0,5
184490,2,1,9,5,35,2,3,1,0,9,0,5
184491,2,2,9,5,35,2,3,1,0,10,0,5
184492,2,3,9,5,35,2,3,2,0,12,0,5
184493,2,4,9,5,35,2,3,1,0,13,0,5
184494,2,5,9,5,35,2,3,0,0,13,0,5
184495,2,6,9,5,35,2,3,1,0,14,0,5
184496,3,1,9,5,35,2,3,0,0,14,0,5
184497,3,2,9,5,35,2,3,4,0,18,0,5
184498,3,3,9,5,35,2,3,0,0,18,0,5
184499,3,4,9,5,35,2,3,4,0,22,0,5
184500,3,5,9,5,35,2,3,0,0,22,0,5
184501,3,6,9,5,35,2,3,6,0,28,0,5
184502,4,1,9,5,35,2,3,0,0,28,0,5
184503,4,2,9,5,35,2,3,1,0,29,0,5
184504,4,3,9,5,35,2,3,1,0,30,0,5
184505,4,4,9,5,35,2,3,0,0,30,0,5
184506,4,5,9,5,35,2,3,4,0,34,0,5
184507,4,6,9,5,35,2,3,2,0,36,0,5
184508,5,1,9,5,35,2,3,1,0,37,0,5
184509,5,2,9,5,35,2,3,3,0,40,0,5
184510,5,3,9,5,35,2,3,1,0,41,0,5
184511,5,4,9,5,35,2,3,4,0,45,0,5
184512,5,5,9,5,35,2,3,1,0,46,0,5
184513,5,6,9,5,35,2,3,1,0,47,0,5
184514,6,1,9,5,35,2,3,1,0,48,0,5
184515,6,2,9,5,35,2,3,1,0,49,0,5
184516,6,3,9,5,35,2,3,1,0,50,0,5
184517,6,4,9,5,35,2,3,2,0,52,0,5
184518,6,5,9,5,35,2,3,1,0,53,0,5
184519,6,6,9,5,35,2,3,1,0,54,0,5
184520,7,1,9,5,35,2,3,1,0,55,0,5
184521,7,2,9,5,35,2,3,1,0,56,0,5
184522,7,3,9,5,35,2,3,4,0,60,0,5
184523,7,4,9,5,35,2,3,1,0,61,0,5
184524,7,5,9,5,35,2,3,0,0,61,0,5
184525,7,6,9,5,35,2,3,1,0,62,0,5
184526,8,1,9,5,35,2,3,2,0,64,0,5
184527,8,2,9,5,35,2,3,1,0,65,0,5
184528,8,3,9,5,35,2,3,1,0,66,0,5
184529,8,4,9,5,35,2,3,0,0,66,0,5
184530,8,5,9,5,35,2,3,0,0,66,0,5
184531,8,6,9,5,35,2,3,1,0,67,0,5
184532,9,1,9,5,35,2,3,2,0,69,0,5
184533,9,2,9,5,35,2,3,2,0,71,0,5
184534,9,3,9,5,35,2,3,1,0,72,0,5
184535,9,4,9,5,35,2,3,1,0,73,0,5
184536,9,5,9,5,35,2,3,1,0,74,0,5
184537,9,6,9,5,35,2,3,2,0,76,0,5
184538,10,1,9,5,35,2,3,0,0,76,0,5
184539,10,2,9,5,35,2,3,1,0,77,0,5
184540,10,3,9,5,35,2,3,4,0,81,0,5
184541,10,4,9,5,35,2,3,4,0,85,0,5
184542,10,5,9,5,35,2,3,1,0,86,0,5
184543,10,6,9,5,35,2,3,0,0,86,0,5
184544,11,1,9,5,35,2,3,1,0,87,0,5
184545,11,2,9,5,35,2,3,1,0,88,0,5
184546,11,3,9,5,35,2,3,0,0,88,0,5
184547,11,4,9,5,35,2,3,1,0,89,0,5
184548,11,5,9,5,35,2,3,1,0,90,0,5
184549,11,6,9,5,35,2,3,4,0,94,0,5
184550,12,1,9,5,35,2,3,4,0,98,0,5
184551,12,2,9,5,35,2,3,4,0,102,0,5
184552,12,3,9,5,35,2,3,1,0,103,0,5
184553,12,4,9,5,35,2,3,1,0,104,0,5
184554,12,5,9,5,35,2,3,1,0,105,0,5
184555,12,6,9,5,35,2,3,1,0,106,0,5
184556,13,1,9,5,35,2,3,1,0,107,0,5
184557,13,2,9,5,35,2,3,1,0,108,0,5
184558,13,3,9,5,35,2,3,1,0,109,0,5
184559,13,4,9,5,35,2,3,1,0,110,0,5
184560,13,5,9,5,35,2,3,1,0,111,0,5
184561,13,6,9,5,35,2,3,2,0,113,0,5
184562,14,1,9,5,35,2,3,2,0,115,0,5
184563,14,2,9,5,35,2,3,0,1,115,1,5
184564,14,3,9,5,35,2,3,1,0,116,1,5
184565,14,4,9,5,35,2,3,1,0,117,1,5
184566,14,5,9,5,35,2,3,0,0,117,1,5
184567,14,6,9,5,35,2,3,0,0,117,1,5
184568,15,1,9,5,35,2,3,2,0,119,1,5
184569,15,2,9,5,35,2,3,4,0,123,1,5
184570,15,3,9,5,35,2,3,2,0,125,1,5
184571,15,4,9,5,35,2,3,1,0,126,1,5
184572,15,5,9,5,35,2,3,4,0,130,1,5
184573,15,6,9,5,35,2,3,6,0,136,1,5
184574,16,1,9,5,35,2,3,1,0,137,1,5
184575,16,2,9,5,35,2,3,0,0,137,1,5
184576,16,3,9,5,35,2,3,4,0,141,1,5
184577,16,4,9,5,35,2,3,0,0,141,1,5
184578,16,5,9,5,35,2,3,1,0,142,1,5
184579,16,6,9,5,35,2,3,1,0,143,1,5
184580,17,1,9,5,35,2,3,1,0,144,1,5
184581,17,2,9,5,35,2,3,0,1,144,2,5
184582,17,3,9,5,35,2,3,0,0,144,2,5
184583,17,4,9,5,35,2,3,0,0,144,2,5
184584,17,5,9,5,35,2,3,0,0,144,2,5
184585,17,6,9,5,35,2,3,1,0,145,2,5
184586,18,1,9,5,35,2,3,2,0,147,2,5
184587,18,2,9,5,35,2,3,1,0,148,2,5
184588,18,3,9,5,35,2,3,1,0,149,2,5
184589,18,4,9,5,35,2,3,0,1,149,3,5
184590,18,5,9,5,35,2,3,2,0,151,3,5
184591,18,6,9,5,35,2,3,0,1,151,4,5
184592,19,1,9,5,35,2,3,2,0,153,4,5
184593,19,2,9,5,35,2,3,0,0,153,4,5
184594,19,3,9,5,35,2,3,4,0,157,4,5
184595,19,4,9,5,35,2,3,1,0,158,4,5
184596,19,5,9,5,35,2,3,0,1,158,5,5
184597,19,6,9,5,35,2,3,4,0,162,5,5
184598,0,1,11,1,9,1,3,0,0,0,0,11
184599,0,2,11,1,9,1,3,1,0,1,0,11
184600,0,3,11,1,9,1,3,1,0,2,0,11
184601,0,4,11,1,9,1,3,0,0,2,0,11
184602,0,5,11,1,9,1,3,0,0,2,0,11
184603,0,6,11,1,9,1,3,0,0,2,0,11
184604,0,7,11,1,9,1,3,0,0,2,0,11
184605,1,1,11,1,9,1,3,0,0,2,0,11
184606,1,2,11,1,9,1,3,2,0,4,0,11
184607,1,3,11,1,9,1,3,1,0,5,0,11
184608,1,4,11,1,9,1,3,1,0,6,0,11
184609,1,5,11,1,9,1,3,0,0,6,0,11
184610,1,6,11,1,9,1,3,1,0,7,0,11
184611,1,7,11,1,9,1,3,4,0,11,0,11
184612,2,1,11,1,9,1,3,1,0,12,0,11
184613,2,2,11,1,9,1,3,1,0,13,0,11
184614,2,3,11,1,9,1,3,0,0,13,0,11
184615,2,4,11,1,9,1,3,0,0,13,0,11
184616,2,5,11,1,9,1,3,0,1,13,1,11
184617,2,6,11,1,9,1,3,2,0,15,1,11
184618,3,1,11,1,9,1,3,1,0,16,1,11
184619,3,2,11,1,9,1,3,1,0,17,1,11
184620,3,3,11,1,9,1,3,1,0,18,1,11
184621,3,4,11,1,9,1,3,0,0,18,1,11
184622,3,5,11,1,9,1,3,0,0,18,1,11
184623,3,6,11,1,9,1,3,1,0,19,1,11
184624,3,7,11,1,9,1,3,1,0,20,1,11
184625,3,8,11,1,9,1,3,1,0,21,1,11
184626,4,1,11,1,9,1,3,1,0,22,1,11
184627,4,2,11,1,9,1,3,1,0,23,1,11
184628,4,3,11,1,9,1,3,0,0,23,1,11
184629,4,4,11,1,9,1,3,0,0,23,1,11
184630,4,5,11,1,9,1,3,1,0,24,1,11
184631,4,6,11,1,9,1,3,1,0,25,1,11
184632,5,1,11,1,9,1,3,4,0,29,1,11
184633,5,2,11,1,9,1,3,0,0,29,1,11
184634,5,3,11,1,9,1,3,1,0,30,1,11
184635,5,4,11,1,9,1,3,4,0,34,1,11
184636,5,5,11,1,9,1,3,1,0,35,1,11
184637,5,6,11,1,9,1,3,1,0,36,1,11
184638,5,7,11,1,9,1,3,0,0,36,1,11
184639,6,1,11,1,9,1,3,1,0,37,1,11
184640,6,2,11,1,9,1,3,1,0,38,1,11
184641,6,3,11,1,9,1,3,1,0,39,1,11
184642,6,4,11,1,9,1,3,4,0,43,1,11
184643,6,5,11,1,9,1,3,1,0,44,1,11
184644,6,6,11,1,9,1,3,2,0,46,1,11
184645,6,7,11,1,9,1,3,0,0,46,1,11
184646,7,1,11,1,9,1,3,1,0,47,1,11
184647,7,2,11,1,9,1,3,1,0,48,1,11
184648,7,3,11,1,9,1,3,1,0,49,1,11
184649,7,4,11,1,9,1,3,0,0,49,1,11
184650,7,5,11,1,9,1,3,0,0,49,1,11
184651,7,6,11,1,9,1,3,1,0,50,1,11
184652,8,1,11,1,9,1,3,0,0,50,1,11
184653,8,2,11,1,9,1,3,1,0,51,1,11
184654,8,3,11,1,9,1,3,1,0,52,1,11
184655,8,4,11,1,9,1,3,1,0,53,1,11
184656,8,5,11,1,9,1,3,1,0,54,1,11
184657,8,6,11,1,9,1,3,1,0,55,1,11
184658,9,1,11,1,9,1,3,1,0,56,1,11
184659,9,2,11,1,9,1,3,1,0,57,1,11
184660,9,3,11,1,9,1,3,0,0,57,1,11
184661,9,4,11,1,9,1,3,6,0,63,1,11
184662,9,5,11,1,9,1,3,1,0,64,1,11
184663,9,6,11,1,9,1,3,1,0,65,1,11
184664,10,1,11,1,9,1,3,1,0,66,1,11
184665,10,2,11,1,9,1,3,0,1,66,2,11
184666,10,3,11,1,9,1,3,1,0,67,2,11
184667,10,4,11,1,9,1,3,0,0,67,2,11
184668,10,5,11,1,9,1,3,0,1,67,3,11
184669,10,6,11,1,9,1,3,0,0,67,3,11
184670,11,1,11,1,9,1,3,1,0,68,3,11
184671,11,2,11,1,9,1,3,0,0,68,3,11
184672,11,3,11,1,9,1,3,0,0,68,3,11
184673,11,4,11,1,9,1,3,1,0,69,3,11
184674,11,5,11,1,9,1,3,0,0,69,3,11
184675,11,6,11,1,9,1,3,0,0,69,3,11
184676,12,1,11,1,9,1,3,1,0,70,3,11
184677,12,2,11,1,9,1,3,2,0,72,3,11
184678,12,3,11,1,9,1,3,1,0,73,3,11
184679,12,4,11,1,9,1,3,6,0,79,3,11
184680,12,5,11,1,9,1,3,1,0,80,3,11
184681,12,6,11,1,9,1,3,1,0,81,3,11
184682,13,1,11,1,9,1,3,0,0,81,3,11
184683,13,2,11,1,9,1,3,1,0,82,3,11
184684,13,3,11,1,9,1,3,0,0,82,3,11
184685,13,4,11,1,9,1,3,1,0,83,3,11
184686,13,5,11,1,9,1,3,2,0,85,3,11
184687,13,6,11,1,9,1,3,1,0,86,3,11
184688,14,1,11,1,9,1,3,6,0,92,3,11
184689,14,2,11,1,9,1,3,1,0,93,3,11
184690,14,3,11,1,9,1,3,0,1,93,4,11
184691,14,4,11,1,9,1,3,1,0,94,4,11
184692,14,5,11,1,9,1,3,1,0,95,4,11
184693,14,6,11,1,9,1,3,0,0,95,4,11
184694,15,1,11,1,9,1,3,1,0,96,4,11
184695,15,2,11,1,9,1,3,0,0,96,4,11
184696,15,3,11,1,9,1,3,0,0,96,4,11
184697,15,4,11,1,9,1,3,1,0,97,4,11
184698,15,5,11,1,9,1,3,1,0,98,4,11
184699,15,6,11,1,9,1,3,1,0,99,4,11
184700,15,7,11,1,9,1,3,4,0,103,4,11
184701,16,1,11,1,9,1,3,2,0,105,4,11
184702,16,2,11,1,9,1,3,2,0,107,4,11
184703,16,3,11,1,9,1,3,1,0,108,4,11
184704,16,4,11,1,9,1,3,4,0,112,4,11
184705,16,5,11,1,9,1,3,1,0,113,4,11
184706,16,6,11,1,9,1,3,4,0,117,4,11
184707,17,1,11,1,9,1,3,6,0,123,4,11
184708,17,2,11,1,9,1,3,1,0,124,4,11
184709,17,3,11,1,9,1,3,1,0,125,4,11
184710,17,4,11,1,9,1,3,6,0,131,4,11
184711,17,5,11,1,9,1,3,2,0,133,4,11
184712,17,6,11,1,9,1,3,1,0,134,4,11
184713,17,7,11,1,9,1,3,6,0,140,4,11
184714,17,8,11,1,9,1,3,1,0,141,4,11
184715,18,1,11,1,9,1,3,6,0,147,4,11
184716,18,2,11,1,9,1,3,3,0,150,4,11
184717,18,3,11,1,9,1,3,1,0,151,4,11
184718,18,4,11,1,9,1,3,2,0,153,4,11
184719,18,5,11,1,9,1,3,2,0,155,4,11
184720,18,6,11,1,9,1,3,0,0,155,4,11
184721,18,7,11,1,9,1,3,0,0,155,4,11
184722,19,1,11,1,9,1,3,4,0,159,4,11
184723,19,2,11,1,9,1,3,2,0,161,4,11
184724,19,3,11,1,9,1,3,2,0,163,4,11
184725,19,4,11,1,9,1,3,2,0,165,4,11
184726,19,5,11,1,9,1,3,2,0,167,4,11
184727,19,6,11,1,9,1,3,1,0,168,4,11
184728,19,7,11,1,9,1,3,1,0,169,4,11
184729,0,1,1,11,9,2,3,0,0,0,0,11
184730,0,2,1,11,9,2,3,0,0,0,0,11
184731,0,3,1,11,9,2,3,4,0,4,0,11
184732,0,4,1,11,9,2,3,0,0,4,0,11
184733,0,5,1,11,9,2,3,0,0,4,0,11
184734,0,6,1,11,9,2,3,0,0,4,0,11
184735,1,1,1,11,9,2,3,0,0,4,0,11
184736,1,2,1,11,9,2,3,0,0,4,0,11
184737,1,3,1,11,9,2,3,0,0,4,0,11
184738,1,4,1,11,9,2,3,1,0,5,0,11
184739,1,5,1,11,9,2,3,1,0,6,0,11
184740,1,6,1,11,9,2,3,0,0,6,0,11
184741,1,7,1,11,9,2,3,0,0,6,0,11
184742,2,1,1,11,9,2,3,1,0,7,0,11
184743,2,2,1,11,9,2,3,0,0,7,0,11
184744,2,3,1,11,9,2,3,0,0,7,0,11
184745,2,4,1,11,9,2,3,1,0,8,0,11
184746,2,5,1,11,9,2,3,1,0,9,0,11
184747,2,6,1,11,9,2,3,4,0,13,0,11
184748,3,1,1,11,9,2,3,1,0,14,0,11
184749,3,2,1,11,9,2,3,0,0,14,0,11
184750,3,3,1,11,9,2,3,1,0,15,0,11
184751,3,4,1,11,9,2,3,2,0,17,0,11
184752,3,5,1,11,9,2,3,2,0,19,0,11
184753,3,6,1,11,9,2,3,0,1,19,1,11
184754,4,1,1,11,9,2,3,0,0,19,1,11
184755,4,2,1,11,9,2,3,2,0,21,1,11
184756,4,3,1,11,9,2,3,0,0,21,1,11
184757,4,4,1,11,9,2,3,0,0,21,1,11
184758,4,5,1,11,9,2,3,0,0,21,1,11
184759,4,6,1,11,9,2,3,0,0,21,1,11
184760,5,1,1,11,9,2,3,0,0,21,1,11
184761,5,2,1,11,9,2,3,0,0,21,1,11
184762,5,3,1,11,9,2,3,4,0,25,1,11
184763,5,4,1,11,9,2,3,0,1,25,2,11
184764,5,5,1,11,9,2,3,0,0,25,2,11
184765,5,6,1,11,9,2,3,1,0,26,2,11
184766,6,1,1,11,9,2,3,0,0,26,2,11
184767,6,2,1,11,9,2,3,1,0,27,2,11
184768,6,3,1,11,9,2,3,1,0,28,2,11
184769,6,4,1,11,9,2,3,1,0,29,2,11
184770,6,5,1,11,9,2,3,1,0,30,2,11
184771,6,6,1,11,9,2,3,0,0,30,2,11
184772,7,1,1,11,9,2,3,1,0,31,2,11
184773,7,2,1,11,9,2,3,1,0,32,2,11
184774,7,3,1,11,9,2,3,1,0,33,2,11
184775,7,4,1,11,9,2,3,0,0,33,2,11
184776,7,5,1,11,9,2,3,1,0,34,2,11
184777,7,6,1,11,9,2,3,1,0,35,2,11
184778,8,1,1,11,9,2,3,1,0,36,2,11
184779,8,2,1,11,9,2,3,1,0,37,2,11
184780,8,3,1,11,9,2,3,4,0,41,2,11
184781,8,4,1,11,9,2,3,1,0,42,2,11
184782,8,5,1,11,9,2,3,1,0,43,2,11
184783,8,6,1,11,9,2,3,1,0,44,2,11
184784,9,1,1,11,9,2,3,0,0,44,2,11
184785,9,2,1,11,9,2,3,0,0,44,2,11
184786,9,3,1,11,9,2,3,2,0,46,2,11
184787,9,4,1,11,9,2,3,1,0,47,2,11
184788,9,5,1,11,9,2,3,0,0,47,2,11
184789,9,6,1,11,9,2,3,0,0,47,2,11
184790,10,1,1,11,9,2,3,1,0,48,2,11
184791,10,2,1,11,9,2,3,4,0,52,2,11
184792,10,3,1,11,9,2,3,1,0,53,2,11
184793,10,4,1,11,9,2,3,1,0,54,2,11
184794,10,5,1,11,9,2,3,0,0,54,2,11
184795,10,6,1,11,9,2,3,2,0,56,2,11
184796,11,1,1,11,9,2,3,4,0,60,2,11
184797,11,2,1,11,9,2,3,0,0,60,2,11
184798,11,3,1,11,9,2,3,1,0,61,2,11
184799,11,4,1,11,9,2,3,0,0,61,2,11
184800,11,5,1,11,9,2,3,0,0,61,2,11
184801,11,6,1,11,9,2,3,1,0,62,2,11
184802,11,7,1,11,9,2,3,1,0,63,2,11
184803,12,1,1,11,9,2,3,4,0,67,2,11
184804,12,2,1,11,9,2,3,1,0,68,2,11
184805,12,3,1,11,9,2,3,0,0,68,2,11
184806,12,4,1,11,9,2,3,1,0,69,2,11
184807,12,5,1,11,9,2,3,4,0,73,2,11
184808,12,6,1,11,9,2,3,1,0,74,2,11
184809,12,7,1,11,9,2,3,1,0,75,2,11
184810,13,1,1,11,9,2,3,4,0,79,2,11
184811,13,2,1,11,9,2,3,1,0,80,2,11
184812,13,3,1,11,9,2,3,4,0,84,2,11
184813,13,4,1,11,9,2,3,1,0,85,2,11
184814,13,5,1,11,9,2,3,2,0,87,2,11
184815,13,6,1,11,9,2,3,1,0,88,2,11
184816,13,7,1,11,9,2,3,1,0,89,2,11
184817,14,1,1,11,9,2,3,0,0,89,2,11
184818,14,2,1,11,9,2,3,0,1,89,3,11
184819,14,3,1,11,9,2,3,4,0,93,3,11
184820,14,4,1,11,9,2,3,1,0,94,3,11
184821,14,5,1,11,9,2,3,0,0,94,3,11
184822,14,6,1,11,9,2,3,1,0,95,3,11
184823,14,7,1,11,9,2,3,1,0,96,3,11
184824,15,1,1,11,9,2,3,1,0,97,3,11
184825,15,2,1,11,9,2,3,1,0,98,3,11
184826,15,3,1,11,9,2,3,6,0,104,3,11
184827,15,4,1,11,9,2,3,2,0,106,3,11
184828,15,5,1,11,9,2,3,0,0,106,3,11
184829,15,6,1,11,9,2,3,0,1,106,4,11
184830,16,1,1,11,9,2,3,1,0,107,4,11
184831,16,2,1,11,9,2,3,0,1,107,5,11
184832,16,3,1,11,9,2,3,0,0,107,5,11
184833,16,4,1,11,9,2,3,1,0,108,5,11
184834,16,5,1,11,9,2,3,0,0,108,5,11
184835,16,6,1,11,9,2,3,1,0,109,5,11
184836,17,1,1,11,9,2,3,2,0,111,5,11
184837,17,2,1,11,9,2,3,2,0,113,5,11
184838,17,3,1,11,9,2,3,0,1,113,6,11
184839,17,4,1,11,9,2,3,2,0,115,6,11
184840,17,5,1,11,9,2,3,1,0,116,6,11
184841,17,6,1,11,9,2,3,1,0,117,6,11
184842,18,1,1,11,9,2,3,1,0,118,6,11
184843,18,2,1,11,9,2,3,2,0,120,6,11
184844,18,3,1,11,9,2,3,2,0,122,6,11
184845,18,4,1,11,9,2,3,0,1,122,7,11
184846,18,5,1,11,9,2,3,4,0,126,7,11
184847,18,6,1,11,9,2,3,0,1,126,8,11
184848,19,1,1,11,9,2,3,2,0,128,8,11
184849,19,2,1,11,9,2,3,2,0,130,8,11
184850,19,3,1,11,9,2,3,0,0,130,8,11
184851,19,4,1,11,9,2,3,0,0,130,8,11
184852,19,5,1,11,9,2,3,1,0,131,8,11
184853,19,6,1,11,9,2,3,1,0,132,8,11
184854,0,1,12,10,9,1,3,0,0,0,0,10
184855,0,2,12,10,9,1,3,0,0,0,0,10
184856,0,3,12,10,9,1,3,0,0,0,0,10
184857,0,4,12,10,9,1,3,1,0,1,0,10
184858,0,5,12,10,9,1,3,1,0,2,0,10
184859,0,6,12,10,9,1,3,0,0,2,0,10
184860,1,1,12,10,9,1,3,0,0,2,0,10
184861,1,2,12,10,9,1,3,1,0,3,0,10
184862,1,3,12,10,9,1,3,1,0,4,0,10
184863,1,4,12,10,9,1,3,0,0,4,0,10
184864,1,5,12,10,9,1,3,0,0,4,0,10
184865,1,6,12,10,9,1,3,1,0,5,0,10
184866,2,1,12,10,9,1,3,0,0,5,0,10
184867,2,2,12,10,9,1,3,0,0,5,0,10
184868,2,3,12,10,9,1,3,0,0,5,0,10
184869,2,4,12,10,9,1,3,0,0,5,0,10
184870,2,5,12,10,9,1,3,0,0,5,0,10
184871,2,6,12,10,9,1,3,1,0,6,0,10
184872,3,1,12,10,9,1,3,1,0,7,0,10
184873,3,2,12,10,9,1,3,4,0,11,0,10
184874,3,3,12,10,9,1,3,1,0,12,0,10
184875,3,4,12,10,9,1,3,0,0,12,0,10
184876,3,5,12,10,9,1,3,1,0,13,0,10
184877,3,6,12,10,9,1,3,0,0,13,0,10
184878,4,1,12,10,9,1,3,2,0,15,0,10
184879,4,2,12,10,9,1,3,2,0,17,0,10
184880,4,3,12,10,9,1,3,6,0,23,0,10
184881,4,4,12,10,9,1,3,0,1,23,1,10
184882,4,5,12,10,9,1,3,0,0,23,1,10
184883,4,6,12,10,9,1,3,0,0,23,1,10
184884,5,1,12,10,9,1,3,0,0,23,1,10
184885,5,2,12,10,9,1,3,0,0,23,1,10
184886,5,3,12,10,9,1,3,1,0,24,1,10
184887,5,4,12,10,9,1,3,1,0,25,1,10
184888,5,5,12,10,9,1,3,1,0,26,1,10
184889,5,6,12,10,9,1,3,0,0,26,1,10
184890,6,1,12,10,9,1,3,1,0,27,1,10
184891,6,2,12,10,9,1,3,0,0,27,1,10
184892,6,3,12,10,9,1,3,6,0,33,1,10
184893,6,4,12,10,9,1,3,0,0,33,1,10
184894,6,5,12,10,9,1,3,1,0,34,1,10
184895,6,6,12,10,9,1,3,4,0,38,1,10
184896,6,7,12,10,9,1,3,0,0,38,1,10
